;index;MonitoringPoint;SerialNumber;TimeStamp;Pressure_x;Temperature;Conductivity;WaterLevel;WaterLevelReference;Date;Pressure_y;WL;RL;TopWell;GWL
516;516;ILVO;AZ649;2022-08-09 17:00:00;1044.925;29.71;;;;2022-08-09 17:00:00;1136.925;92;370;2158;-1880
517;517;ILVO;AZ649;2022-08-09 17:00:00;1044.925;29.71;;;;2022-08-09 17:00:00;1136.925;92;370;2158;-1880
518;518;ILVO;AZ649;2022-08-09 17:00:00;1044.925;29.71;;;;2022-08-09 17:00:00;1136.925;92;370;2158;-1880
519;519;ILVO;AZ649;2022-08-09 18:00:00;1045.05;26.96666667;;;;2022-08-09 18:00:00;1136.75;91.7;370;2158;-1879.7
520;520;ILVO;AZ649;2022-08-09 18:00:00;1045.05;26.96666667;;;;2022-08-09 18:00:00;1136.75;91.7;370;2158;-1879.7
521;521;ILVO;AZ649;2022-08-09 18:00:00;1045.05;26.96666667;;;;2022-08-09 18:00:00;1136.75;91.7;370;2158;-1879.7
522;522;ILVO;AZ649;2022-08-09 19:00:00;1045.275;24.43666667;;;;2022-08-09 19:00:00;1136.75;91.475;370;2158;-1879.475
523;523;ILVO;AZ649;2022-08-09 19:00:00;1045.275;24.43666667;;;;2022-08-09 19:00:00;1136.75;91.475;370;2158;-1879.475
524;524;ILVO;AZ649;2022-08-09 19:00:00;1045.275;24.43666667;;;;2022-08-09 19:00:00;1136.75;91.475;370;2158;-1879.475
525;525;ILVO;AZ649;2022-08-09 20:00:00;1045.775;21.40333333;;;;2022-08-09 20:00:00;1137.041667;91.26666667;370;2158;-1879.266667
526;526;ILVO;AZ649;2022-08-09 20:00:00;1045.775;21.40333333;;;;2022-08-09 20:00:00;1137.041667;91.26666667;370;2158;-1879.266667
527;527;ILVO;AZ649;2022-08-09 20:00:00;1045.775;21.40333333;;;;2022-08-09 20:00:00;1137.041667;91.26666667;370;2158;-1879.266667
528;528;ILVO;AZ649;2022-08-09 21:00:00;1045.9;19.21666667;;;;2022-08-09 21:00:00;1137.508333;91.60833333;370;2158;-1879.608333
529;529;ILVO;AZ649;2022-08-09 21:00:00;1045.9;19.21666667;;;;2022-08-09 21:00:00;1137.508333;91.60833333;370;2158;-1879.608333
530;530;ILVO;AZ649;2022-08-09 21:00:00;1045.9;19.21666667;;;;2022-08-09 21:00:00;1137.508333;91.60833333;370;2158;-1879.608333
531;531;ILVO;AZ649;2022-08-09 22:00:00;1046.175;17.59333333;;;;2022-08-09 22:00:00;1137.041667;90.86666667;370;2158;-1878.866667
532;532;ILVO;AZ649;2022-08-09 22:00:00;1046.175;17.59333333;;;;2022-08-09 22:00:00;1137.041667;90.86666667;370;2158;-1878.866667
533;533;ILVO;AZ649;2022-08-09 22:00:00;1046.175;17.59333333;;;;2022-08-09 22:00:00;1137.041667;90.86666667;370;2158;-1878.866667
534;534;ILVO;AZ649;2022-08-09 23:00:00;1046.425;16.92666667;;;;2022-08-09 23:00:00;1137.333333;90.90833333;370;2158;-1878.908333
535;535;ILVO;AZ649;2022-08-09 23:00:00;1046.425;16.92666667;;;;2022-08-09 23:00:00;1137.333333;90.90833333;370;2158;-1878.908333
536;536;ILVO;AZ649;2022-08-09 23:00:00;1046.425;16.92666667;;;;2022-08-09 23:00:00;1137.333333;90.90833333;370;2158;-1878.908333
537;537;ILVO;AZ649;2022-08-10 00:00:00;1046.375;15.87333333;;;;2022-08-10 00:00:00;1137.333333;90.95833333;370;2158;-1878.958333
538;538;ILVO;AZ649;2022-08-10 00:00:00;1046.375;15.87333333;;;;2022-08-10 00:00:00;1137.333333;90.95833333;370;2158;-1878.958333
539;539;ILVO;AZ649;2022-08-10 00:00:00;1046.375;15.87333333;;;;2022-08-10 00:00:00;1137.333333;90.95833333;370;2158;-1878.958333
540;540;ILVO;AZ649;2022-08-10 01:00:00;1046;14.34333333;;;;2022-08-10 01:00:00;1137.216667;91.21666667;370;2158;-1879.216667
541;541;ILVO;AZ649;2022-08-10 01:00:00;1046;14.34333333;;;;2022-08-10 01:00:00;1137.216667;91.21666667;370;2158;-1879.216667
542;542;ILVO;AZ649;2022-08-10 01:00:00;1046;14.34333333;;;;2022-08-10 01:00:00;1137.216667;91.21666667;370;2158;-1879.216667
543;543;ILVO;AZ649;2022-08-10 02:00:00;1045.875;13.72333333;;;;2022-08-10 02:00:00;1137.333333;91.45833333;370;2158;-1879.458333
544;544;ILVO;AZ649;2022-08-10 02:00:00;1045.875;13.72333333;;;;2022-08-10 02:00:00;1137.333333;91.45833333;370;2158;-1879.458333
545;545;ILVO;AZ649;2022-08-10 02:00:00;1045.875;13.72333333;;;;2022-08-10 02:00:00;1137.333333;91.45833333;370;2158;-1879.458333
546;546;ILVO;AZ649;2022-08-10 03:00:00;1045.625;12.74;;;;2022-08-10 03:00:00;1136.633333;91.00833333;370;2158;-1879.008333
547;547;ILVO;AZ649;2022-08-10 03:00:00;1045.625;12.74;;;;2022-08-10 03:00:00;1136.633333;91.00833333;370;2158;-1879.008333
548;548;ILVO;AZ649;2022-08-10 03:00:00;1045.625;12.74;;;;2022-08-10 03:00:00;1136.633333;91.00833333;370;2158;-1879.008333
549;549;ILVO;AZ649;2022-08-10 04:00:00;1045.675;12.62333333;;;;2022-08-10 04:00:00;1136.458333;90.78333333;370;2158;-1878.783333
550;550;ILVO;AZ649;2022-08-10 04:00:00;1045.675;12.62333333;;;;2022-08-10 04:00:00;1136.458333;90.78333333;370;2158;-1878.783333
551;551;ILVO;AZ649;2022-08-10 04:00:00;1045.675;12.62333333;;;;2022-08-10 04:00:00;1136.458333;90.78333333;370;2158;-1878.783333
552;552;ILVO;AZ649;2022-08-10 05:00:00;1045.625;12.57;;;;2022-08-10 05:00:00;1136.283333;90.65833333;370;2158;-1878.658333
553;553;ILVO;AZ649;2022-08-10 05:00:00;1045.625;12.57;;;;2022-08-10 05:00:00;1136.283333;90.65833333;370;2158;-1878.658333
554;554;ILVO;AZ649;2022-08-10 05:00:00;1045.625;12.57;;;;2022-08-10 05:00:00;1136.283333;90.65833333;370;2158;-1878.658333
555;555;ILVO;AZ649;2022-08-10 06:00:00;1045.675;13.79666667;;;;2022-08-10 06:00:00;1136.283333;90.60833333;370;2158;-1878.608333
556;556;ILVO;AZ649;2022-08-10 06:00:00;1045.675;13.79666667;;;;2022-08-10 06:00:00;1136.283333;90.60833333;370;2158;-1878.608333
557;557;ILVO;AZ649;2022-08-10 06:00:00;1045.675;13.79666667;;;;2022-08-10 06:00:00;1136.283333;90.60833333;370;2158;-1878.608333
558;558;ILVO;AZ649;2022-08-10 07:00:00;1046.5;16.59333333;;;;2022-08-10 07:00:00;1136.633333;90.13333333;370;2158;-1878.133333
559;559;ILVO;AZ649;2022-08-10 07:00:00;1046.5;16.59333333;;;;2022-08-10 07:00:00;1136.633333;90.13333333;370;2158;-1878.133333
560;560;ILVO;AZ649;2022-08-10 07:00:00;1046.5;16.59333333;;;;2022-08-10 07:00:00;1136.633333;90.13333333;370;2158;-1878.133333
561;561;ILVO;AZ649;2022-08-10 08:00:00;1046.45;23.32666667;;;;2022-08-10 08:00:00;1137.041667;90.59166667;370;2158;-1878.591667
562;562;ILVO;AZ649;2022-08-10 08:00:00;1046.45;23.32666667;;;;2022-08-10 08:00:00;1137.041667;90.59166667;370;2158;-1878.591667
563;563;ILVO;AZ649;2022-08-10 08:00:00;1046.45;23.32666667;;;;2022-08-10 08:00:00;1137.041667;90.59166667;370;2158;-1878.591667
564;564;ILVO;AZ649;2022-08-10 09:00:00;1046.425;31.40333333;;;;2022-08-10 09:00:00;1136.633333;90.20833333;370;2158;-1878.208333
565;565;ILVO;AZ649;2022-08-10 09:00:00;1046.425;31.40333333;;;;2022-08-10 09:00:00;1136.633333;90.20833333;370;2158;-1878.208333
566;566;ILVO;AZ649;2022-08-10 09:00:00;1046.425;31.40333333;;;;2022-08-10 09:00:00;1136.633333;90.20833333;370;2158;-1878.208333
567;567;ILVO;AZ649;2022-08-10 10:00:00;1045.675;39.71666667;;;;2022-08-10 10:00:00;1136.633333;90.95833333;370;2158;-1878.958333
568;568;ILVO;AZ649;2022-08-10 10:00:00;1045.675;39.71666667;;;;2022-08-10 10:00:00;1136.633333;90.95833333;370;2158;-1878.958333
569;569;ILVO;AZ649;2022-08-10 10:00:00;1045.675;39.71666667;;;;2022-08-10 10:00:00;1136.633333;90.95833333;370;2158;-1878.958333
570;570;ILVO;AZ649;2022-08-10 11:00:00;1044.85;42.75666667;;;;2022-08-10 11:00:00;1136.166667;91.31666667;370;2158;-1879.316667
571;571;ILVO;AZ649;2022-08-10 11:00:00;1044.85;42.75666667;;;;2022-08-10 11:00:00;1136.166667;91.31666667;370;2158;-1879.316667
572;572;ILVO;AZ649;2022-08-10 11:00:00;1044.85;42.75666667;;;;2022-08-10 11:00:00;1136.166667;91.31666667;370;2158;-1879.316667
573;573;ILVO;AZ649;2022-08-10 12:00:00;1044.675;44.7;;;;2022-08-10 12:00:00;1135.991667;91.31666667;370;2158;-1879.316667
574;574;ILVO;AZ649;2022-08-10 12:00:00;1044.675;44.7;;;;2022-08-10 12:00:00;1135.991667;91.31666667;370;2158;-1879.316667
575;575;ILVO;AZ649;2022-08-10 12:00:00;1044.675;44.7;;;;2022-08-10 12:00:00;1135.991667;91.31666667;370;2158;-1879.316667
576;576;ILVO;AZ649;2022-08-10 13:00:00;1043.825;45.09333333;;;;2022-08-10 13:00:00;1135.408333;91.58333333;370;2158;-1879.583333
577;577;ILVO;AZ649;2022-08-10 13:00:00;1043.825;45.09333333;;;;2022-08-10 13:00:00;1135.408333;91.58333333;370;2158;-1879.583333
578;578;ILVO;AZ649;2022-08-10 13:00:00;1043.825;45.09333333;;;;2022-08-10 13:00:00;1135.408333;91.58333333;370;2158;-1879.583333
579;579;ILVO;AZ649;2022-08-10 14:00:00;1042.7;44.18666667;;;;2022-08-10 14:00:00;1134.65;91.95;370;2158;-1879.95
580;580;ILVO;AZ649;2022-08-10 14:00:00;1042.7;44.18666667;;;;2022-08-10 14:00:00;1134.65;91.95;370;2158;-1879.95
581;581;ILVO;AZ649;2022-08-10 14:00:00;1042.7;44.18666667;;;;2022-08-10 14:00:00;1134.65;91.95;370;2158;-1879.95
582;582;ILVO;AZ649;2022-08-10 15:00:00;1042.2;40.95;;;;2022-08-10 15:00:00;1133.658333;91.45833333;370;2158;-1879.458333
583;583;ILVO;AZ649;2022-08-10 15:00:00;1042.2;40.95;;;;2022-08-10 15:00:00;1133.658333;91.45833333;370;2158;-1879.458333
584;584;ILVO;AZ649;2022-08-10 15:00:00;1042.2;40.95;;;;2022-08-10 15:00:00;1133.658333;91.45833333;370;2158;-1879.458333
585;585;ILVO;AZ649;2022-08-10 16:00:00;1041.6;37.11666667;;;;2022-08-10 16:00:00;1133.191667;91.59166667;370;2158;-1879.591667
586;586;ILVO;AZ649;2022-08-10 16:00:00;1041.6;37.11666667;;;;2022-08-10 16:00:00;1133.191667;91.59166667;370;2158;-1879.591667
587;587;ILVO;AZ649;2022-08-10 16:00:00;1041.6;37.11666667;;;;2022-08-10 16:00:00;1133.191667;91.59166667;370;2158;-1879.591667
588;588;ILVO;AZ649;2022-08-10 17:00:00;1041.275;33;;;;2022-08-10 17:00:00;1132.725;91.45;370;2158;-1879.45
589;589;ILVO;AZ649;2022-08-10 17:00:00;1041.275;33;;;;2022-08-10 17:00:00;1132.725;91.45;370;2158;-1879.45
590;590;ILVO;AZ649;2022-08-10 17:00:00;1041.275;33;;;;2022-08-10 17:00:00;1132.725;91.45;370;2158;-1879.45
591;591;ILVO;AZ649;2022-08-10 18:00:00;1041.025;29.5;;;;2022-08-10 18:00:00;1132.316667;91.29166667;370;2158;-1879.291667
592;592;ILVO;AZ649;2022-08-10 18:00:00;1041.025;29.5;;;;2022-08-10 18:00:00;1132.316667;91.29166667;370;2158;-1879.291667
593;593;ILVO;AZ649;2022-08-10 18:00:00;1041.025;29.5;;;;2022-08-10 18:00:00;1132.316667;91.29166667;370;2158;-1879.291667
594;594;ILVO;AZ649;2022-08-10 19:00:00;1041.225;26.31;;;;2022-08-10 19:00:00;1132.316667;91.09166667;370;2158;-1879.091667
595;595;ILVO;AZ649;2022-08-10 19:00:00;1041.225;26.31;;;;2022-08-10 19:00:00;1132.316667;91.09166667;370;2158;-1879.091667
596;596;ILVO;AZ649;2022-08-10 19:00:00;1041.225;26.31;;;;2022-08-10 19:00:00;1132.316667;91.09166667;370;2158;-1879.091667
597;597;ILVO;AZ649;2022-08-10 20:00:00;1041.325;22.25;;;;2022-08-10 20:00:00;1132.316667;90.99166667;370;2158;-1878.991667
598;598;ILVO;AZ649;2022-08-10 20:00:00;1041.325;22.25;;;;2022-08-10 20:00:00;1132.316667;90.99166667;370;2158;-1878.991667
599;599;ILVO;AZ649;2022-08-10 20:00:00;1041.325;22.25;;;;2022-08-10 20:00:00;1132.316667;90.99166667;370;2158;-1878.991667
600;600;ILVO;AZ649;2022-08-10 21:00:00;1041.925;17.96666667;;;;2022-08-10 21:00:00;1132.608333;90.68333333;370;2158;-1878.683333
601;601;ILVO;AZ649;2022-08-10 21:00:00;1041.925;17.96666667;;;;2022-08-10 21:00:00;1132.608333;90.68333333;370;2158;-1878.683333
602;602;ILVO;AZ649;2022-08-10 21:00:00;1041.925;17.96666667;;;;2022-08-10 21:00:00;1132.608333;90.68333333;370;2158;-1878.683333
603;603;ILVO;AZ649;2022-08-10 22:00:00;1042;15.64666667;;;;2022-08-10 22:00:00;1132.608333;90.60833333;370;2158;-1878.608333
604;604;ILVO;AZ649;2022-08-10 22:00:00;1042;15.64666667;;;;2022-08-10 22:00:00;1132.608333;90.60833333;370;2158;-1878.608333
605;605;ILVO;AZ649;2022-08-10 22:00:00;1042;15.64666667;;;;2022-08-10 22:00:00;1132.608333;90.60833333;370;2158;-1878.608333
606;606;ILVO;AZ649;2022-08-10 23:00:00;1041.875;14.53;;;;2022-08-10 23:00:00;1132.141667;90.26666667;370;2158;-1878.266667
607;607;ILVO;AZ649;2022-08-10 23:00:00;1041.875;14.53;;;;2022-08-10 23:00:00;1132.141667;90.26666667;370;2158;-1878.266667
608;608;ILVO;AZ649;2022-08-10 23:00:00;1041.875;14.53;;;;2022-08-10 23:00:00;1132.141667;90.26666667;370;2158;-1878.266667
609;609;ILVO;AZ649;2022-08-11 00:00:00;1041.8;14.08333333;;;;2022-08-11 00:00:00;1131.966667;90.16666667;370;2158;-1878.166667
610;610;ILVO;AZ649;2022-08-11 00:00:00;1041.8;14.08333333;;;;2022-08-11 00:00:00;1131.966667;90.16666667;370;2158;-1878.166667
611;611;ILVO;AZ649;2022-08-11 00:00:00;1041.8;14.08333333;;;;2022-08-11 00:00:00;1131.966667;90.16666667;370;2158;-1878.166667
612;612;ILVO;AZ649;2022-08-11 01:00:00;1041.55;13.28;;;;2022-08-11 01:00:00;1131.966667;90.41666667;370;2158;-1878.416667
613;613;ILVO;AZ649;2022-08-11 01:00:00;1041.55;13.28;;;;2022-08-11 01:00:00;1131.966667;90.41666667;370;2158;-1878.416667
614;614;ILVO;AZ649;2022-08-11 01:00:00;1041.55;13.28;;;;2022-08-11 01:00:00;1131.966667;90.41666667;370;2158;-1878.416667
615;615;ILVO;AZ649;2022-08-11 02:00:00;1041.675;13.06;;;;2022-08-11 02:00:00;1132.316667;90.64166667;370;2158;-1878.641667
616;616;ILVO;AZ649;2022-08-11 02:00:00;1041.675;13.06;;;;2022-08-11 02:00:00;1132.316667;90.64166667;370;2158;-1878.641667
617;617;ILVO;AZ649;2022-08-11 02:00:00;1041.675;13.06;;;;2022-08-11 02:00:00;1132.316667;90.64166667;370;2158;-1878.641667
618;618;ILVO;AZ649;2022-08-11 03:00:00;1041.55;12.32666667;;;;2022-08-11 03:00:00;1132.316667;90.76666667;370;2158;-1878.766667
619;619;ILVO;AZ649;2022-08-11 03:00:00;1041.55;12.32666667;;;;2022-08-11 03:00:00;1132.316667;90.76666667;370;2158;-1878.766667
620;620;ILVO;AZ649;2022-08-11 03:00:00;1041.55;12.32666667;;;;2022-08-11 03:00:00;1132.316667;90.76666667;370;2158;-1878.766667
621;621;ILVO;AZ649;2022-08-11 04:00:00;1041.425;11.67666667;;;;2022-08-11 04:00:00;1132.316667;90.89166667;370;2158;-1878.891667
622;622;ILVO;AZ649;2022-08-11 04:00:00;1041.425;11.67666667;;;;2022-08-11 04:00:00;1132.316667;90.89166667;370;2158;-1878.891667
623;623;ILVO;AZ649;2022-08-11 04:00:00;1041.425;11.67666667;;;;2022-08-11 04:00:00;1132.316667;90.89166667;370;2158;-1878.891667
624;624;ILVO;AZ649;2022-08-11 05:00:00;1041.375;11.19333333;;;;2022-08-11 05:00:00;1131.383333;90.00833333;370;2158;-1878.008333
625;625;ILVO;AZ649;2022-08-11 05:00:00;1041.375;11.19333333;;;;2022-08-11 05:00:00;1131.383333;90.00833333;370;2158;-1878.008333
626;626;ILVO;AZ649;2022-08-11 05:00:00;1041.375;11.19333333;;;;2022-08-11 05:00:00;1131.383333;90.00833333;370;2158;-1878.008333
627;627;ILVO;AZ649;2022-08-11 06:00:00;1041.75;12.06;;;;2022-08-11 06:00:00;1131.966667;90.21666667;370;2158;-1878.216667
628;628;ILVO;AZ649;2022-08-11 06:00:00;1041.75;12.06;;;;2022-08-11 06:00:00;1131.966667;90.21666667;370;2158;-1878.216667
629;629;ILVO;AZ649;2022-08-11 06:00:00;1041.75;12.06;;;;2022-08-11 06:00:00;1131.966667;90.21666667;370;2158;-1878.216667
630;630;ILVO;AZ649;2022-08-11 07:00:00;1042.55;16.04666667;;;;2022-08-11 07:00:00;1131.966667;89.41666667;370;2158;-1877.416667
631;631;ILVO;AZ649;2022-08-11 07:00:00;1042.55;16.04666667;;;;2022-08-11 07:00:00;1131.966667;89.41666667;370;2158;-1877.416667
632;632;ILVO;AZ649;2022-08-11 07:00:00;1042.55;16.04666667;;;;2022-08-11 07:00:00;1131.966667;89.41666667;370;2158;-1877.416667
633;633;ILVO;AZ649;2022-08-11 08:00:00;1042.45;24.35;;;;2022-08-11 08:00:00;1131.85;89.4;370;2158;-1877.4
634;634;ILVO;AZ649;2022-08-11 08:00:00;1042.45;24.35;;;;2022-08-11 08:00:00;1131.85;89.4;370;2158;-1877.4
635;635;ILVO;AZ649;2022-08-11 08:00:00;1042.45;24.35;;;;2022-08-11 08:00:00;1131.85;89.4;370;2158;-1877.4
636;636;ILVO;AZ649;2022-08-11 09:00:00;1042.175;33.25666667;;;;2022-08-11 09:00:00;1132.316667;90.14166667;370;2158;-1878.141667
637;637;ILVO;AZ649;2022-08-11 09:00:00;1042.175;33.25666667;;;;2022-08-11 09:00:00;1132.316667;90.14166667;370;2158;-1878.141667
638;638;ILVO;AZ649;2022-08-11 09:00:00;1042.175;33.25666667;;;;2022-08-11 09:00:00;1132.316667;90.14166667;370;2158;-1878.141667
639;639;ILVO;AZ649;2022-08-11 10:00:00;1041.825;41.42;;;;2022-08-11 10:00:00;1131.675;89.85;370;2158;-1877.85
640;640;ILVO;AZ649;2022-08-11 10:00:00;1041.825;41.42;;;;2022-08-11 10:00:00;1131.675;89.85;370;2158;-1877.85
641;641;ILVO;AZ649;2022-08-11 10:00:00;1041.825;41.42;;;;2022-08-11 10:00:00;1131.675;89.85;370;2158;-1877.85
642;642;ILVO;AZ649;2022-08-11 11:00:00;1040.55;47;;;;2022-08-11 11:00:00;1131.383333;90.83333333;370;2158;-1878.833333
643;643;ILVO;AZ649;2022-08-11 11:00:00;1040.55;47;;;;2022-08-11 11:00:00;1131.383333;90.83333333;370;2158;-1878.833333
644;644;ILVO;AZ649;2022-08-11 11:00:00;1040.55;47;;;;2022-08-11 11:00:00;1131.383333;90.83333333;370;2158;-1878.833333
645;645;ILVO;AZ649;2022-08-11 12:00:00;1039.325;50.18666667;;;;2022-08-11 12:00:00;1130.975;91.65;370;2158;-1879.65
646;646;ILVO;AZ649;2022-08-11 12:00:00;1039.325;50.18666667;;;;2022-08-11 12:00:00;1130.975;91.65;370;2158;-1879.65
647;647;ILVO;AZ649;2022-08-11 12:00:00;1039.325;50.18666667;;;;2022-08-11 12:00:00;1130.975;91.65;370;2158;-1879.65
648;648;ILVO;AZ649;2022-08-11 13:00:00;1039.075;49.47333333;;;;2022-08-11 13:00:00;1130.216667;91.14166667;370;2158;-1879.141667
649;649;ILVO;AZ649;2022-08-11 13:00:00;1039.075;49.47333333;;;;2022-08-11 13:00:00;1130.216667;91.14166667;370;2158;-1879.141667
650;650;ILVO;AZ649;2022-08-11 13:00:00;1039.075;49.47333333;;;;2022-08-11 13:00:00;1130.216667;91.14166667;370;2158;-1879.141667
651;651;ILVO;AZ649;2022-08-11 14:00:00;1038.675;47.85666667;;;;2022-08-11 14:00:00;1130.216667;91.54166667;370;2158;-1879.541667
652;652;ILVO;AZ649;2022-08-11 14:00:00;1038.675;47.85666667;;;;2022-08-11 14:00:00;1130.216667;91.54166667;370;2158;-1879.541667
653;653;ILVO;AZ649;2022-08-11 14:00:00;1038.675;47.85666667;;;;2022-08-11 14:00:00;1130.216667;91.54166667;370;2158;-1879.541667
654;654;ILVO;AZ649;2022-08-11 15:00:00;1038.05;45.22333333;;;;2022-08-11 15:00:00;1129.283333;91.23333333;370;2158;-1879.233333
655;655;ILVO;AZ649;2022-08-11 15:00:00;1038.05;45.22333333;;;;2022-08-11 15:00:00;1129.283333;91.23333333;370;2158;-1879.233333
656;656;ILVO;AZ649;2022-08-11 15:00:00;1038.05;45.22333333;;;;2022-08-11 15:00:00;1129.283333;91.23333333;370;2158;-1879.233333
657;657;ILVO;AZ649;2022-08-11 16:00:00;1037.475;40.46666667;;;;2022-08-11 16:00:00;1128.291667;90.81666667;370;2158;-1878.816667
658;658;ILVO;AZ649;2022-08-11 16:00:00;1037.475;40.46666667;;;;2022-08-11 16:00:00;1128.291667;90.81666667;370;2158;-1878.816667
659;659;ILVO;AZ649;2022-08-11 16:00:00;1037.475;40.46666667;;;;2022-08-11 16:00:00;1128.291667;90.81666667;370;2158;-1878.816667
660;660;ILVO;AZ649;2022-08-11 17:00:00;1037.275;35.05333333;;;;2022-08-11 17:00:00;1128;90.725;370;2158;-1878.725
661;661;ILVO;AZ649;2022-08-11 17:00:00;1037.275;35.05333333;;;;2022-08-11 17:00:00;1128;90.725;370;2158;-1878.725
662;662;ILVO;AZ649;2022-08-11 17:00:00;1037.275;35.05333333;;;;2022-08-11 17:00:00;1128;90.725;370;2158;-1878.725
663;663;ILVO;AZ649;2022-08-11 18:00:00;1037.325;30.56;;;;2022-08-11 18:00:00;1128;90.675;370;2158;-1878.675
664;664;ILVO;AZ649;2022-08-11 18:00:00;1037.325;30.56;;;;2022-08-11 18:00:00;1128;90.675;370;2158;-1878.675
665;665;ILVO;AZ649;2022-08-11 18:00:00;1037.325;30.56;;;;2022-08-11 18:00:00;1128;90.675;370;2158;-1878.675
666;666;ILVO;AZ649;2022-08-11 19:00:00;1037.325;26.86666667;;;;2022-08-11 19:00:00;1128;90.675;370;2158;-1878.675
667;667;ILVO;AZ649;2022-08-11 19:00:00;1037.325;26.86666667;;;;2022-08-11 19:00:00;1128;90.675;370;2158;-1878.675
668;668;ILVO;AZ649;2022-08-11 19:00:00;1037.325;26.86666667;;;;2022-08-11 19:00:00;1128;90.675;370;2158;-1878.675
669;669;ILVO;AZ649;2022-08-11 20:00:00;1037.825;22.44333333;;;;2022-08-11 20:00:00;1127.825;90;370;2158;-1878
670;670;ILVO;AZ649;2022-08-11 20:00:00;1037.825;22.44333333;;;;2022-08-11 20:00:00;1127.825;90;370;2158;-1878
671;671;ILVO;AZ649;2022-08-11 20:00:00;1037.825;22.44333333;;;;2022-08-11 20:00:00;1127.825;90;370;2158;-1878
672;672;ILVO;AZ649;2022-08-11 21:00:00;1038.425;18.41333333;;;;2022-08-11 21:00:00;1128.291667;89.86666667;370;2158;-1877.866667
673;673;ILVO;AZ649;2022-08-11 21:00:00;1038.425;18.41333333;;;;2022-08-11 21:00:00;1128.291667;89.86666667;370;2158;-1877.866667
674;674;ILVO;AZ649;2022-08-11 21:00:00;1038.425;18.41333333;;;;2022-08-11 21:00:00;1128.291667;89.86666667;370;2158;-1877.866667
675;675;ILVO;AZ649;2022-08-11 22:00:00;1038.55;16.31;;;;2022-08-11 22:00:00;1128.408333;89.85833333;370;2158;-1877.858333
676;676;ILVO;AZ649;2022-08-11 22:00:00;1038.55;16.31;;;;2022-08-11 22:00:00;1128.408333;89.85833333;370;2158;-1877.858333
677;677;ILVO;AZ649;2022-08-11 22:00:00;1038.55;16.31;;;;2022-08-11 22:00:00;1128.408333;89.85833333;370;2158;-1877.858333
678;678;ILVO;AZ649;2022-08-11 23:00:00;1038.425;15.40333333;;;;2022-08-11 23:00:00;1128.291667;89.86666667;370;2158;-1877.866667
679;679;ILVO;AZ649;2022-08-11 23:00:00;1038.425;15.40333333;;;;2022-08-11 23:00:00;1128.291667;89.86666667;370;2158;-1877.866667
680;680;ILVO;AZ649;2022-08-11 23:00:00;1038.425;15.40333333;;;;2022-08-11 23:00:00;1128.291667;89.86666667;370;2158;-1877.866667
681;681;ILVO;AZ649;2022-08-12 00:00:00;1038.55;14.57;;;;2022-08-12 00:00:00;1128.116667;89.56666667;370;2158;-1877.566667
682;682;ILVO;AZ649;2022-08-12 00:00:00;1038.55;14.57;;;;2022-08-12 00:00:00;1128.116667;89.56666667;370;2158;-1877.566667
683;683;ILVO;AZ649;2022-08-12 00:00:00;1038.55;14.57;;;;2022-08-12 00:00:00;1128.116667;89.56666667;370;2158;-1877.566667
684;684;ILVO;AZ649;2022-08-12 01:00:00;1038.5;13.89666667;;;;2022-08-12 01:00:00;1128.291667;89.79166667;370;2158;-1877.791667
685;685;ILVO;AZ649;2022-08-12 01:00:00;1038.5;13.89666667;;;;2022-08-12 01:00:00;1128.291667;89.79166667;370;2158;-1877.791667
686;686;ILVO;AZ649;2022-08-12 01:00:00;1038.5;13.89666667;;;;2022-08-12 01:00:00;1128.291667;89.79166667;370;2158;-1877.791667
687;687;ILVO;AZ649;2022-08-12 02:00:00;1038.425;13.28;;;;2022-08-12 02:00:00;1128.116667;89.69166667;370;2158;-1877.691667
688;688;ILVO;AZ649;2022-08-12 02:00:00;1038.425;13.28;;;;2022-08-12 02:00:00;1128.116667;89.69166667;370;2158;-1877.691667
689;689;ILVO;AZ649;2022-08-12 02:00:00;1038.425;13.28;;;;2022-08-12 02:00:00;1128.116667;89.69166667;370;2158;-1877.691667
690;690;ILVO;AZ649;2022-08-12 03:00:00;1038.375;12.87333333;;;;2022-08-12 03:00:00;1128.116667;89.74166667;370;2158;-1877.741667
691;691;ILVO;AZ649;2022-08-12 03:00:00;1038.375;12.87333333;;;;2022-08-12 03:00:00;1128.116667;89.74166667;370;2158;-1877.741667
692;692;ILVO;AZ649;2022-08-12 03:00:00;1038.375;12.87333333;;;;2022-08-12 03:00:00;1128.116667;89.74166667;370;2158;-1877.741667
693;693;ILVO;AZ649;2022-08-12 04:00:00;1038.05;12.61666667;;;;2022-08-12 04:00:00;1128;89.95;370;2158;-1877.95
694;694;ILVO;AZ649;2022-08-12 04:00:00;1038.05;12.61666667;;;;2022-08-12 04:00:00;1128;89.95;370;2158;-1877.95
695;695;ILVO;AZ649;2022-08-12 04:00:00;1038.05;12.61666667;;;;2022-08-12 04:00:00;1128;89.95;370;2158;-1877.95
696;696;ILVO;AZ649;2022-08-12 05:00:00;1038;12.26333333;;;;2022-08-12 05:00:00;1127.825;89.825;370;2158;-1877.825
697;697;ILVO;AZ649;2022-08-12 05:00:00;1038;12.26333333;;;;2022-08-12 05:00:00;1127.825;89.825;370;2158;-1877.825
698;698;ILVO;AZ649;2022-08-12 05:00:00;1038;12.26333333;;;;2022-08-12 05:00:00;1127.825;89.825;370;2158;-1877.825
