Timestamp;RL;TopWell
7/09/2022 22:00;370;2158
7/09/2022 23:00;370;2158
8/09/2022 0:00;370;2158
8/09/2022 1:00;370;2158
8/09/2022 2:00;370;2158
8/09/2022 3:00;370;2158
8/09/2022 4:00;370;2158
8/09/2022 5:00;370;2158
8/09/2022 6:00;370;2158
8/09/2022 7:00;370;2158
8/09/2022 8:00;370;2158
8/09/2022 9:00;370;2158
8/09/2022 10:00;370;2158
8/09/2022 11:00;370;2158
8/09/2022 12:00;370;2158
8/09/2022 13:00;370;2158
8/09/2022 14:00;370;2158
8/09/2022 15:00;370;2158
8/09/2022 16:00;370;2158
8/09/2022 17:00;370;2158
8/09/2022 18:00;370;2158
8/09/2022 19:00;370;2158
8/09/2022 20:00;370;2158
8/09/2022 21:00;370;2158
8/09/2022 22:00;370;2158
8/09/2022 23:00;370;2158
9/09/2022 0:00;370;2158
9/09/2022 1:00;370;2158
9/09/2022 2:00;370;2158
9/09/2022 3:00;370;2158
9/09/2022 4:00;370;2158
9/09/2022 5:00;370;2158
9/09/2022 6:00;370;2158
9/09/2022 7:00;370;2158
9/09/2022 8:00;370;2158
9/09/2022 9:00;370;2158
9/09/2022 10:00;370;2158
9/09/2022 11:00;370;2158
9/09/2022 12:00;370;2158
9/09/2022 13:00;370;2158
9/09/2022 14:00;370;2158
9/09/2022 15:00;370;2158
9/09/2022 16:00;370;2158
9/09/2022 17:00;370;2158
9/09/2022 18:00;370;2158
9/09/2022 19:00;370;2158
9/09/2022 20:00;370;2158
9/09/2022 21:00;370;2158
9/09/2022 22:00;370;2158
9/09/2022 23:00;370;2158
10/09/2022 0:00;370;2158
10/09/2022 1:00;370;2158
10/09/2022 2:00;370;2158
10/09/2022 3:00;370;2158
10/09/2022 4:00;370;2158
10/09/2022 5:00;370;2158
10/09/2022 6:00;370;2158
10/09/2022 7:00;370;2158
10/09/2022 8:00;370;2158
10/09/2022 9:00;370;2158
10/09/2022 10:00;370;2158
10/09/2022 11:00;370;2158
10/09/2022 12:00;370;2158
10/09/2022 13:00;370;2158
10/09/2022 14:00;370;2158
10/09/2022 15:00;370;2158
10/09/2022 16:00;370;2158
10/09/2022 17:00;370;2158
10/09/2022 18:00;370;2158
10/09/2022 19:00;370;2158
10/09/2022 20:00;370;2158
10/09/2022 21:00;370;2158
10/09/2022 22:00;370;2158
10/09/2022 23:00;370;2158
11/09/2022 0:00;370;2158
11/09/2022 1:00;370;2158
11/09/2022 2:00;370;2158
11/09/2022 3:00;370;2158
11/09/2022 4:00;370;2158
11/09/2022 5:00;370;2158
11/09/2022 6:00;370;2158
11/09/2022 7:00;370;2158
11/09/2022 8:00;370;2158
11/09/2022 9:00;370;2158
11/09/2022 10:00;370;2158
11/09/2022 11:00;370;2158
11/09/2022 12:00;370;2158
11/09/2022 13:00;370;2158
11/09/2022 14:00;370;2158
11/09/2022 15:00;370;2158
11/09/2022 16:00;370;2158
11/09/2022 17:00;370;2158
11/09/2022 18:00;370;2158
11/09/2022 19:00;370;2158
11/09/2022 20:00;370;2158
11/09/2022 21:00;370;2158
11/09/2022 22:00;370;2158
11/09/2022 23:00;370;2158
12/09/2022 0:00;370;2158
12/09/2022 1:00;370;2158
12/09/2022 2:00;370;2158
12/09/2022 3:00;370;2158
12/09/2022 4:00;370;2158
12/09/2022 5:00;370;2158
12/09/2022 6:00;370;2158
12/09/2022 7:00;370;2158
12/09/2022 8:00;370;2158
12/09/2022 9:00;370;2158
12/09/2022 10:00;370;2158
12/09/2022 11:00;370;2158
12/09/2022 12:00;370;2158
12/09/2022 13:00;370;2158
12/09/2022 14:00;370;2158
12/09/2022 15:00;370;2158
12/09/2022 16:00;370;2158
12/09/2022 17:00;370;2158
12/09/2022 18:00;370;2158
12/09/2022 19:00;370;2158
12/09/2022 20:00;370;2158
12/09/2022 21:00;370;2158
12/09/2022 22:00;370;2158
12/09/2022 23:00;370;2158
13/09/2022 0:00;370;2158
13/09/2022 1:00;370;2158
13/09/2022 2:00;370;2158
13/09/2022 3:00;370;2158
13/09/2022 4:00;370;2158
13/09/2022 5:00;370;2158
13/09/2022 6:00;370;2158
13/09/2022 7:00;370;2158
13/09/2022 8:00;370;2158
13/09/2022 9:00;370;2158
13/09/2022 10:00;370;2158
13/09/2022 11:00;370;2158
13/09/2022 12:00;370;2158
13/09/2022 13:00;370;2158
13/09/2022 14:00;370;2158
13/09/2022 15:00;370;2158
13/09/2022 16:00;370;2158
13/09/2022 17:00;370;2158
13/09/2022 18:00;370;2158
13/09/2022 19:00;370;2158
13/09/2022 20:00;370;2158
13/09/2022 21:00;370;2158
13/09/2022 22:00;370;2158
13/09/2022 23:00;370;2158
14/09/2022 0:00;370;2158
14/09/2022 1:00;370;2158
14/09/2022 2:00;370;2158
14/09/2022 3:00;370;2158
14/09/2022 4:00;370;2158
14/09/2022 5:00;370;2158
14/09/2022 6:00;370;2158
14/09/2022 7:00;370;2158
14/09/2022 8:00;370;2158
14/09/2022 9:00;370;2158
14/09/2022 10:00;370;2158
14/09/2022 11:00;370;2158
14/09/2022 12:00;370;2158
14/09/2022 13:00;370;2158
14/09/2022 14:00;370;2158
14/09/2022 15:00;370;2158
14/09/2022 16:00;370;2158
14/09/2022 17:00;370;2158
14/09/2022 18:00;370;2158
14/09/2022 19:00;370;2158
14/09/2022 20:00;370;2158
14/09/2022 21:00;370;2158
14/09/2022 22:00;370;2158
14/09/2022 23:00;370;2158
15/09/2022 0:00;370;2158
15/09/2022 1:00;370;2158
15/09/2022 2:00;370;2158
15/09/2022 3:00;370;2158
15/09/2022 4:00;370;2158
15/09/2022 5:00;370;2158
15/09/2022 6:00;370;2158
15/09/2022 7:00;370;2158
15/09/2022 8:00;370;2158
15/09/2022 9:00;370;2158
15/09/2022 10:00;370;2158
15/09/2022 11:00;370;2158
15/09/2022 12:00;370;2158
15/09/2022 13:00;370;2158
15/09/2022 14:00;370;2158
15/09/2022 15:00;370;2158
15/09/2022 16:00;370;2158
15/09/2022 17:00;370;2158
15/09/2022 18:00;370;2158
15/09/2022 19:00;370;2158
15/09/2022 20:00;370;2158
15/09/2022 21:00;370;2158
15/09/2022 22:00;370;2158
15/09/2022 23:00;370;2158
16/09/2022 0:00;370;2158
16/09/2022 1:00;370;2158
16/09/2022 2:00;370;2158
16/09/2022 3:00;370;2158
16/09/2022 4:00;370;2158
16/09/2022 5:00;370;2158
16/09/2022 6:00;370;2158
16/09/2022 7:00;370;2158
16/09/2022 8:00;370;2158
16/09/2022 9:00;370;2158
16/09/2022 10:00;370;2158
16/09/2022 11:00;370;2158
16/09/2022 12:00;370;2158
16/09/2022 13:00;370;2158
16/09/2022 14:00;370;2158
16/09/2022 15:00;370;2158
16/09/2022 16:00;370;2158
16/09/2022 17:00;370;2158
16/09/2022 18:00;370;2158
16/09/2022 19:00;370;2158
16/09/2022 20:00;370;2158
16/09/2022 21:00;370;2158
16/09/2022 22:00;370;2158
16/09/2022 23:00;370;2158
17/09/2022 0:00;370;2158
17/09/2022 1:00;370;2158
17/09/2022 2:00;370;2158
17/09/2022 3:00;370;2158
17/09/2022 4:00;370;2158
17/09/2022 5:00;370;2158
17/09/2022 6:00;370;2158
17/09/2022 7:00;370;2158
17/09/2022 8:00;370;2158
17/09/2022 9:00;370;2158
17/09/2022 10:00;370;2158
17/09/2022 11:00;370;2158
17/09/2022 12:00;370;2158
17/09/2022 13:00;370;2158
17/09/2022 14:00;370;2158
17/09/2022 15:00;370;2158
17/09/2022 16:00;370;2158
17/09/2022 17:00;370;2158
17/09/2022 18:00;370;2158
17/09/2022 19:00;370;2158
17/09/2022 20:00;370;2158
17/09/2022 21:00;370;2158
17/09/2022 22:00;370;2158
17/09/2022 23:00;370;2158
18/09/2022 0:00;370;2158
18/09/2022 1:00;370;2158
18/09/2022 2:00;370;2158
18/09/2022 3:00;370;2158
18/09/2022 4:00;370;2158
18/09/2022 5:00;370;2158
18/09/2022 6:00;370;2158
18/09/2022 7:00;370;2158
18/09/2022 8:00;370;2158
18/09/2022 9:00;370;2158
18/09/2022 10:00;370;2158
18/09/2022 11:00;370;2158
18/09/2022 12:00;370;2158
18/09/2022 13:00;370;2158
18/09/2022 14:00;370;2158
18/09/2022 15:00;370;2158
18/09/2022 16:00;370;2158
18/09/2022 17:00;370;2158
18/09/2022 18:00;370;2158
18/09/2022 19:00;370;2158
18/09/2022 20:00;370;2158
18/09/2022 21:00;370;2158
18/09/2022 22:00;370;2158
18/09/2022 23:00;370;2158
19/09/2022 0:00;370;2158
19/09/2022 1:00;370;2158
19/09/2022 2:00;370;2158
19/09/2022 3:00;370;2158
19/09/2022 4:00;370;2158
19/09/2022 5:00;370;2158
19/09/2022 6:00;370;2158
19/09/2022 7:00;370;2158
19/09/2022 8:00;370;2158
19/09/2022 9:00;370;2158
19/09/2022 10:00;370;2158
19/09/2022 11:00;370;2158
19/09/2022 12:00;370;2158
19/09/2022 13:00;370;2158
19/09/2022 14:00;370;2158
19/09/2022 15:00;370;2158
19/09/2022 16:00;370;2158
19/09/2022 17:00;370;2158
19/09/2022 18:00;370;2158
19/09/2022 19:00;370;2158
19/09/2022 20:00;370;2158
19/09/2022 21:00;370;2158
19/09/2022 22:00;370;2158
19/09/2022 23:00;370;2158
20/09/2022 0:00;370;2158
20/09/2022 1:00;370;2158
20/09/2022 2:00;370;2158
20/09/2022 3:00;370;2158
20/09/2022 4:00;370;2158
20/09/2022 5:00;370;2158
20/09/2022 6:00;370;2158
20/09/2022 7:00;370;2158
20/09/2022 8:00;370;2158
20/09/2022 9:00;370;2158
20/09/2022 10:00;370;2158
20/09/2022 11:00;370;2158
20/09/2022 12:00;370;2158
20/09/2022 13:00;370;2158
20/09/2022 14:00;370;2158
20/09/2022 15:00;370;2158
20/09/2022 16:00;370;2158
20/09/2022 17:00;370;2158
20/09/2022 18:00;370;2158
20/09/2022 19:00;370;2158
20/09/2022 20:00;370;2158
20/09/2022 21:00;370;2158
20/09/2022 22:00;370;2158
20/09/2022 23:00;370;2158
21/09/2022 0:00;370;2158
21/09/2022 1:00;370;2158
21/09/2022 2:00;370;2158
21/09/2022 3:00;370;2158
21/09/2022 4:00;370;2158
21/09/2022 5:00;370;2158
21/09/2022 6:00;370;2158
21/09/2022 7:00;370;2158
21/09/2022 8:00;370;2158
21/09/2022 9:00;370;2158
21/09/2022 10:00;370;2158
21/09/2022 11:00;370;2158
21/09/2022 12:00;370;2158
21/09/2022 13:00;370;2158
21/09/2022 14:00;370;2158
21/09/2022 15:00;370;2158
21/09/2022 16:00;370;2158
21/09/2022 17:00;370;2158
21/09/2022 18:00;370;2158
21/09/2022 19:00;370;2158
21/09/2022 20:00;370;2158
21/09/2022 21:00;370;2158
21/09/2022 22:00;370;2158
21/09/2022 23:00;370;2158
22/09/2022 0:00;370;2158
22/09/2022 1:00;370;2158
22/09/2022 2:00;370;2158
22/09/2022 3:00;370;2158
22/09/2022 4:00;370;2158
22/09/2022 5:00;370;2158
22/09/2022 6:00;370;2158
22/09/2022 7:00;370;2158
22/09/2022 8:00;370;2158
22/09/2022 9:00;370;2158
22/09/2022 10:00;370;2158
22/09/2022 11:00;370;2158
22/09/2022 12:00;370;2158
22/09/2022 13:00;370;2158
22/09/2022 14:00;370;2158
22/09/2022 15:00;370;2158
22/09/2022 16:00;370;2158
22/09/2022 17:00;370;2158
22/09/2022 18:00;370;2158
22/09/2022 19:00;370;2158
22/09/2022 20:00;370;2158
22/09/2022 21:00;370;2158
22/09/2022 22:00;370;2158
22/09/2022 23:00;370;2158
23/09/2022 0:00;370;2158
23/09/2022 1:00;370;2158
23/09/2022 2:00;370;2158
23/09/2022 3:00;370;2158
23/09/2022 4:00;370;2158
23/09/2022 5:00;370;2158
23/09/2022 6:00;370;2158
23/09/2022 7:00;370;2158
23/09/2022 8:00;370;2158
23/09/2022 9:00;370;2158
23/09/2022 10:00;370;2158
23/09/2022 11:00;370;2158
23/09/2022 12:00;370;2158
23/09/2022 13:00;370;2158
23/09/2022 14:00;370;2158
23/09/2022 15:00;370;2158
23/09/2022 16:00;370;2158
23/09/2022 17:00;370;2158
23/09/2022 18:00;370;2158
23/09/2022 19:00;370;2158
23/09/2022 20:00;370;2158
23/09/2022 21:00;370;2158
23/09/2022 22:00;370;2158
23/09/2022 23:00;370;2158
24/09/2022 0:00;370;2158
24/09/2022 1:00;370;2158
24/09/2022 2:00;370;2158
24/09/2022 3:00;370;2158
24/09/2022 4:00;370;2158
24/09/2022 5:00;370;2158
24/09/2022 6:00;370;2158
24/09/2022 7:00;370;2158
24/09/2022 8:00;370;2158
24/09/2022 9:00;370;2158
24/09/2022 10:00;370;2158
24/09/2022 11:00;370;2158
24/09/2022 12:00;370;2158
24/09/2022 13:00;370;2158
24/09/2022 14:00;370;2158
24/09/2022 15:00;370;2158
24/09/2022 16:00;370;2158
24/09/2022 17:00;370;2158
24/09/2022 18:00;370;2158
24/09/2022 19:00;370;2158
24/09/2022 20:00;370;2158
24/09/2022 21:00;370;2158
24/09/2022 22:00;370;2158
24/09/2022 23:00;370;2158
25/09/2022 0:00;370;2158
25/09/2022 1:00;370;2158
25/09/2022 2:00;370;2158
25/09/2022 3:00;370;2158
25/09/2022 4:00;370;2158
25/09/2022 5:00;370;2158
25/09/2022 6:00;370;2158
25/09/2022 7:00;370;2158
25/09/2022 8:00;370;2158
25/09/2022 9:00;370;2158
25/09/2022 10:00;370;2158
25/09/2022 11:00;370;2158
25/09/2022 12:00;370;2158
25/09/2022 13:00;370;2158
25/09/2022 14:00;370;2158
25/09/2022 15:00;370;2158
25/09/2022 16:00;370;2158
25/09/2022 17:00;370;2158
25/09/2022 18:00;370;2158
25/09/2022 19:00;370;2158
25/09/2022 20:00;370;2158
25/09/2022 21:00;370;2158
25/09/2022 22:00;370;2158
25/09/2022 23:00;370;2158
26/09/2022 0:00;370;2158
26/09/2022 1:00;370;2158
26/09/2022 2:00;370;2158
26/09/2022 3:00;370;2158
26/09/2022 4:00;370;2158
26/09/2022 5:00;370;2158
26/09/2022 6:00;370;2158
26/09/2022 7:00;370;2158
26/09/2022 8:00;370;2158
26/09/2022 9:00;370;2158
26/09/2022 10:00;370;2158
26/09/2022 11:00;370;2158
26/09/2022 12:00;370;2158
26/09/2022 13:00;370;2158
26/09/2022 14:00;370;2158
26/09/2022 15:00;370;2158
26/09/2022 16:00;370;2158
26/09/2022 17:00;370;2158
26/09/2022 18:00;370;2158
26/09/2022 19:00;370;2158
26/09/2022 20:00;370;2158
26/09/2022 21:00;370;2158
26/09/2022 22:00;370;2158
26/09/2022 23:00;370;2158
27/09/2022 0:00;370;2158
27/09/2022 1:00;370;2158
27/09/2022 2:00;370;2158
27/09/2022 3:00;370;2158
27/09/2022 4:00;370;2158
27/09/2022 5:00;370;2158
27/09/2022 6:00;370;2158
27/09/2022 7:00;370;2158
27/09/2022 8:00;370;2158
27/09/2022 9:00;370;2158
27/09/2022 10:00;370;2158
27/09/2022 11:00;370;2158
27/09/2022 12:00;370;2158
27/09/2022 13:00;370;2158
27/09/2022 14:00;370;2158
27/09/2022 15:00;370;2158
27/09/2022 16:00;370;2158
27/09/2022 17:00;370;2158
27/09/2022 18:00;370;2158
27/09/2022 19:00;370;2158
27/09/2022 20:00;370;2158
27/09/2022 21:00;370;2158
27/09/2022 22:00;370;2158
27/09/2022 23:00;370;2158
28/09/2022 0:00;370;2158
28/09/2022 1:00;370;2158
28/09/2022 2:00;370;2158
28/09/2022 3:00;370;2158
28/09/2022 4:00;370;2158
28/09/2022 5:00;370;2158
28/09/2022 6:00;370;2158
28/09/2022 7:00;370;2158
28/09/2022 8:00;370;2158
28/09/2022 9:00;370;2158
28/09/2022 10:00;370;2158
28/09/2022 11:00;370;2158
28/09/2022 12:00;370;2158
28/09/2022 13:00;370;2158
28/09/2022 14:00;370;2158
28/09/2022 15:00;370;2158
28/09/2022 16:00;370;2158
28/09/2022 17:00;370;2158
28/09/2022 18:00;370;2158
28/09/2022 19:00;370;2158
28/09/2022 20:00;370;2158
28/09/2022 21:00;370;2158
28/09/2022 22:00;370;2158
28/09/2022 23:00;370;2158
29/09/2022 0:00;370;2158
29/09/2022 1:00;370;2158
29/09/2022 2:00;370;2158
29/09/2022 3:00;370;2158
29/09/2022 4:00;370;2158
29/09/2022 5:00;370;2158
29/09/2022 6:00;370;2158
29/09/2022 7:00;370;2158
29/09/2022 8:00;370;2158
29/09/2022 9:00;370;2158
29/09/2022 10:00;370;2158
29/09/2022 11:00;370;2158
29/09/2022 12:00;370;2158
29/09/2022 13:00;370;2158
29/09/2022 14:00;370;2158
29/09/2022 15:00;370;2158
29/09/2022 16:00;370;2158
29/09/2022 17:00;370;2158
29/09/2022 18:00;370;2158
29/09/2022 19:00;370;2158
29/09/2022 20:00;370;2158
29/09/2022 21:00;370;2158
29/09/2022 22:00;370;2158
29/09/2022 23:00;370;2158
30/09/2022 0:00;370;2158
30/09/2022 1:00;370;2158
30/09/2022 2:00;370;2158
30/09/2022 3:00;370;2158
30/09/2022 4:00;370;2158
30/09/2022 5:00;370;2158
30/09/2022 6:00;370;2158
30/09/2022 7:00;370;2158
30/09/2022 8:00;370;2158
30/09/2022 9:00;370;2158
30/09/2022 10:00;370;2158
30/09/2022 11:00;370;2158
30/09/2022 12:00;370;2158
30/09/2022 13:00;370;2158
30/09/2022 14:00;370;2158
30/09/2022 15:00;370;2158
30/09/2022 16:00;370;2158
30/09/2022 17:00;370;2158
30/09/2022 18:00;370;2158
30/09/2022 19:00;370;2158
30/09/2022 20:00;370;2158
30/09/2022 21:00;370;2158
30/09/2022 22:00;370;2158
30/09/2022 23:00;370;2158
1/10/2022 0:00;370;2158
1/10/2022 1:00;370;2158
1/10/2022 2:00;370;2158
1/10/2022 3:00;370;2158
1/10/2022 4:00;370;2158
1/10/2022 5:00;370;2158
1/10/2022 6:00;370;2158
1/10/2022 7:00;370;2158
1/10/2022 8:00;370;2158
1/10/2022 9:00;370;2158
1/10/2022 10:00;370;2158
1/10/2022 11:00;370;2158
1/10/2022 12:00;370;2158
1/10/2022 13:00;370;2158
1/10/2022 14:00;370;2158
1/10/2022 15:00;370;2158
1/10/2022 16:00;370;2158
1/10/2022 17:00;370;2158
1/10/2022 18:00;370;2158
1/10/2022 19:00;370;2158
1/10/2022 20:00;370;2158
1/10/2022 21:00;370;2158
1/10/2022 22:00;370;2158
1/10/2022 23:00;370;2158
2/10/2022 0:00;370;2158
2/10/2022 1:00;370;2158
2/10/2022 2:00;370;2158
2/10/2022 3:00;370;2158
2/10/2022 4:00;370;2158
2/10/2022 5:00;370;2158
2/10/2022 6:00;370;2158
2/10/2022 7:00;370;2158
2/10/2022 8:00;370;2158
2/10/2022 9:00;370;2158
2/10/2022 10:00;370;2158
2/10/2022 11:00;370;2158
2/10/2022 12:00;370;2158
2/10/2022 13:00;370;2158
2/10/2022 14:00;370;2158
2/10/2022 15:00;370;2158
2/10/2022 16:00;370;2158
2/10/2022 17:00;370;2158
2/10/2022 18:00;370;2158
2/10/2022 19:00;370;2158
2/10/2022 20:00;370;2158
2/10/2022 21:00;370;2158
2/10/2022 22:00;370;2158
2/10/2022 23:00;370;2158
3/10/2022 0:00;370;2158
3/10/2022 1:00;370;2158
3/10/2022 2:00;370;2158
3/10/2022 3:00;370;2158
3/10/2022 4:00;370;2158
3/10/2022 5:00;370;2158
3/10/2022 6:00;370;2158
3/10/2022 7:00;370;2158
3/10/2022 8:00;370;2158
3/10/2022 9:00;370;2158
3/10/2022 10:00;370;2158
3/10/2022 11:00;370;2158
3/10/2022 12:00;370;2158
3/10/2022 13:00;370;2158
3/10/2022 14:00;370;2158
3/10/2022 15:00;370;2158
3/10/2022 16:00;370;2158
3/10/2022 17:00;370;2158
3/10/2022 18:00;370;2158
3/10/2022 19:00;370;2158
3/10/2022 20:00;370;2158
3/10/2022 21:00;370;2158
3/10/2022 22:00;370;2158
3/10/2022 23:00;370;2158
4/10/2022 0:00;370;2158
4/10/2022 1:00;370;2158
4/10/2022 2:00;370;2158
4/10/2022 3:00;370;2158
4/10/2022 4:00;370;2158
4/10/2022 5:00;370;2158
4/10/2022 6:00;370;2158
4/10/2022 7:00;370;2158
4/10/2022 8:00;370;2158
4/10/2022 9:00;370;2158
4/10/2022 10:00;370;2158
4/10/2022 11:00;370;2158
4/10/2022 12:00;370;2158
4/10/2022 13:00;370;2158
4/10/2022 14:00;370;2158
4/10/2022 15:00;234;2031
4/10/2022 16:00;234;2031
4/10/2022 17:00;234;2031
4/10/2022 18:00;234;2031
4/10/2022 19:00;234;2031
4/10/2022 20:00;234;2031
4/10/2022 21:00;234;2031
4/10/2022 22:00;234;2031
4/10/2022 23:00;234;2031
5/10/2022 0:00;234;2031
5/10/2022 1:00;234;2031
5/10/2022 2:00;234;2031
5/10/2022 3:00;234;2031
5/10/2022 4:00;234;2031
5/10/2022 5:00;234;2031
5/10/2022 6:00;234;2031
5/10/2022 7:00;234;2031
5/10/2022 8:00;234;2031
5/10/2022 9:00;234;2031
5/10/2022 10:00;234;2031
5/10/2022 11:00;234;2031
5/10/2022 12:00;234;2031
5/10/2022 13:00;234;2031
5/10/2022 14:00;234;2031
5/10/2022 15:00;234;2031
5/10/2022 16:00;234;2031
5/10/2022 17:00;234;2031
5/10/2022 18:00;234;2031
5/10/2022 19:00;234;2031
5/10/2022 20:00;234;2031
5/10/2022 21:00;234;2031
5/10/2022 22:00;234;2031
5/10/2022 23:00;234;2031
6/10/2022 0:00;234;2031
6/10/2022 1:00;234;2031
6/10/2022 2:00;234;2031
6/10/2022 3:00;234;2031
6/10/2022 4:00;234;2031
6/10/2022 5:00;234;2031
6/10/2022 6:00;234;2031
6/10/2022 7:00;234;2031
6/10/2022 8:00;234;2031
6/10/2022 9:00;234;2031
6/10/2022 10:00;234;2031
6/10/2022 11:00;234;2031
6/10/2022 12:00;234;2031
6/10/2022 13:00;234;2031
6/10/2022 14:00;234;2031
6/10/2022 15:00;234;2031
6/10/2022 16:00;234;2031
6/10/2022 17:00;234;2031
6/10/2022 18:00;234;2031
6/10/2022 19:00;234;2031
6/10/2022 20:00;234;2031
6/10/2022 21:00;234;2031
6/10/2022 22:00;234;2031
6/10/2022 23:00;234;2031
7/10/2022 0:00;234;2031
7/10/2022 1:00;234;2031
7/10/2022 2:00;234;2031
7/10/2022 3:00;234;2031
7/10/2022 4:00;234;2031
7/10/2022 5:00;234;2031
7/10/2022 6:00;234;2031
7/10/2022 7:00;234;2031
7/10/2022 8:00;234;2031
7/10/2022 9:00;234;2031
7/10/2022 10:00;234;2031
7/10/2022 11:00;234;2031
7/10/2022 12:00;234;2031
7/10/2022 13:00;234;2031
7/10/2022 14:00;234;2031
7/10/2022 15:00;234;2031
7/10/2022 16:00;234;2031
7/10/2022 17:00;234;2031
7/10/2022 18:00;234;2031
7/10/2022 19:00;234;2031
7/10/2022 20:00;234;2031
7/10/2022 21:00;234;2031
7/10/2022 22:00;234;2031
7/10/2022 23:00;234;2031
8/10/2022 0:00;234;2031
8/10/2022 1:00;234;2031
8/10/2022 2:00;234;2031
8/10/2022 3:00;234;2031
8/10/2022 4:00;234;2031
8/10/2022 5:00;234;2031
8/10/2022 6:00;234;2031
8/10/2022 7:00;234;2031
8/10/2022 8:00;234;2031
8/10/2022 9:00;234;2031
8/10/2022 10:00;234;2031
8/10/2022 11:00;234;2031
8/10/2022 12:00;234;2031
8/10/2022 13:00;234;2031
8/10/2022 14:00;234;2031
8/10/2022 15:00;234;2031
8/10/2022 16:00;234;2031
8/10/2022 17:00;234;2031
8/10/2022 18:00;234;2031
8/10/2022 19:00;234;2031
8/10/2022 20:00;234;2031
8/10/2022 21:00;234;2031
8/10/2022 22:00;234;2031
8/10/2022 23:00;234;2031
9/10/2022 0:00;234;2031
9/10/2022 1:00;234;2031
9/10/2022 2:00;234;2031
9/10/2022 3:00;234;2031
9/10/2022 4:00;234;2031
9/10/2022 5:00;234;2031
9/10/2022 6:00;234;2031
9/10/2022 7:00;234;2031
9/10/2022 8:00;234;2031
9/10/2022 9:00;234;2031
9/10/2022 10:00;234;2031
9/10/2022 11:00;234;2031
9/10/2022 12:00;234;2031
9/10/2022 13:00;234;2031
9/10/2022 14:00;234;2031
9/10/2022 15:00;234;2031
9/10/2022 16:00;234;2031
9/10/2022 17:00;234;2031
9/10/2022 18:00;234;2031
9/10/2022 19:00;234;2031
9/10/2022 20:00;234;2031
9/10/2022 21:00;234;2031
9/10/2022 22:00;234;2031
9/10/2022 23:00;234;2031
10/10/2022 0:00;234;2031
10/10/2022 1:00;234;2031
10/10/2022 2:00;234;2031
10/10/2022 3:00;234;2031
10/10/2022 4:00;234;2031
10/10/2022 5:00;234;2031
10/10/2022 6:00;234;2031
10/10/2022 7:00;234;2031
10/10/2022 8:00;234;2031
10/10/2022 9:00;234;2031
10/10/2022 10:00;234;2031
10/10/2022 11:00;234;2031
10/10/2022 12:00;234;2031
10/10/2022 13:00;234;2031
10/10/2022 14:00;234;2031
10/10/2022 15:00;234;2031
10/10/2022 16:00;234;2031
10/10/2022 17:00;234;2031
10/10/2022 18:00;234;2031
10/10/2022 19:00;234;2031
10/10/2022 20:00;234;2031
10/10/2022 21:00;234;2031
10/10/2022 22:00;234;2031
10/10/2022 23:00;234;2031
11/10/2022 0:00;234;2031
11/10/2022 1:00;234;2031
11/10/2022 2:00;234;2031
11/10/2022 3:00;234;2031
11/10/2022 4:00;234;2031
11/10/2022 5:00;234;2031
11/10/2022 6:00;234;2031
11/10/2022 7:00;234;2031
11/10/2022 8:00;234;2031
11/10/2022 9:00;234;2031
11/10/2022 10:00;234;2031
11/10/2022 11:00;234;2031
11/10/2022 12:00;234;2031
11/10/2022 13:00;234;2031
11/10/2022 14:00;234;2031
11/10/2022 15:00;234;2031
11/10/2022 16:00;234;2031
11/10/2022 17:00;234;2031
11/10/2022 18:00;234;2031
11/10/2022 19:00;234;2031
11/10/2022 20:00;234;2031
11/10/2022 21:00;234;2031
11/10/2022 22:00;234;2031
11/10/2022 23:00;234;2031
12/10/2022 0:00;234;2031
12/10/2022 1:00;234;2031
12/10/2022 2:00;234;2031
12/10/2022 3:00;234;2031
12/10/2022 4:00;234;2031
12/10/2022 5:00;234;2031
12/10/2022 6:00;234;2031
12/10/2022 7:00;234;2031
12/10/2022 8:00;234;2031
12/10/2022 9:00;234;2031
12/10/2022 10:00;234;2031
12/10/2022 11:00;234;2031
12/10/2022 12:00;234;2031
12/10/2022 13:00;234;2031
12/10/2022 14:00;234;2031
12/10/2022 15:00;234;2031
12/10/2022 16:00;234;2031
12/10/2022 17:00;234;2031
12/10/2022 18:00;234;2031
12/10/2022 19:00;234;2031
12/10/2022 20:00;234;2031
12/10/2022 21:00;234;2031
12/10/2022 22:00;234;2031
12/10/2022 23:00;234;2031
13/10/2022 0:00;234;2031
13/10/2022 1:00;234;2031
13/10/2022 2:00;234;2031
13/10/2022 3:00;234;2031
13/10/2022 4:00;234;2031
13/10/2022 5:00;234;2031
13/10/2022 6:00;234;2031
13/10/2022 7:00;234;2031
13/10/2022 8:00;234;2031
13/10/2022 9:00;234;2031
13/10/2022 10:00;234;2031
13/10/2022 11:00;234;2031
13/10/2022 12:00;234;2031
13/10/2022 13:00;234;2031
13/10/2022 14:00;234;2031
13/10/2022 15:00;234;2031
13/10/2022 16:00;234;2031
13/10/2022 17:00;234;2031
13/10/2022 18:00;234;2031
13/10/2022 19:00;234;2031
13/10/2022 20:00;234;2031
13/10/2022 21:00;234;2031
13/10/2022 22:00;234;2031
13/10/2022 23:00;234;2031
14/10/2022 0:00;234;2031
14/10/2022 1:00;234;2031
14/10/2022 2:00;234;2031
14/10/2022 3:00;234;2031
14/10/2022 4:00;234;2031
14/10/2022 5:00;234;2031
14/10/2022 6:00;234;2031
14/10/2022 7:00;234;2031
